wav_filename,wav_filesize,transcript
/data/shared-task/train/6954.wav,53798,ticket to the circus piccadilly
/data/shared-task/train/6956.wav,55718,i want to pay with post card
/data/shared-task/train/6959.wav,35238,for seven nights please
/data/shared-task/train/6960.wav,33958,single room please
/data/shared-task/train/6962.wav,34598,a single room please
/data/shared-task/train/6963.wav,43558,won't i play
/data/shared-task/train/6965.wav,18598,i hate you
/data/shared-task/train/6966.wav,32038,is there the elevator
/data/shared-task/train/6967.wav,37158,where is the elevator
/data/shared-task/train/6970.wav,56998,mm i'm from spain
/data/shared-task/train/6972.wav,46118,topie of spain is madrid
/data/shared-task/train/6973.wav,46758,the capital of spain is madrid
/data/shared-task/train/6974.wav,46118,i have three brothers
/data/shared-task/train/6977.wav,48038,i on holiday
/data/shared-task/train/6979.wav,64678,i want a lemonade
/data/shared-task/train/6986.wav,72358,i would like the
/data/shared-task/train/6987.wav,58918,a room for six nights
/data/shared-task/train/6988.wav,41638,ah hello
/data/shared-task/train/6989.wav,45478,my name is jack
/data/shared-task/train/6990.wav,44198,i come from italy
/data/shared-task/train/6991.wav,60838,the capital for italy is rome
/data/shared-task/train/6992.wav,39718,capital of italy is rome
/data/shared-task/train/6996.wav,44198,i am on holiday
/data/shared-task/train/6999.wav,71718,this is my pass
/data/shared-task/train/7000.wav,61478,my name is sylvia
/data/shared-task/train/7002.wav,86438,my name is silvia
/data/shared-task/train/7003.wav,80038,i'm come from from italy
/data/shared-task/train/7004.wav,58918,i coming from italy
/data/shared-task/train/7005.wav,58918,i'm from italy
/data/shared-task/train/7007.wav,80038,the capital from italy is rome
/data/shared-task/train/7008.wav,44838,cale of italy is rome
/data/shared-task/train/7009.wav,50598,i have two younger sisters
/data/shared-task/train/7010.wav,49318,i going into holiday
/data/shared-task/train/7011.wav,52518,this is my pass
/data/shared-task/train/7012.wav,79398,this here is my pass
/data/shared-task/train/7014.wav,77478,i my name is john
/data/shared-task/train/7015.wav,87718,my name is john
/data/shared-task/train/7016.wav,80678,my name is john
/data/shared-task/train/7017.wav,80678,i coming from italy
/data/shared-task/train/7018.wav,81318,i coming from italy
/data/shared-task/train/7021.wav,42278,is here a hotel restaurant
/data/shared-task/train/7022.wav,47398,where is the hotel restaurant
/data/shared-task/train/7023.wav,52518,a room for one week please
/data/shared-task/train/7024.wav,41638,a single room please
/data/shared-task/train/7025.wav,48678,i would at ate by credit card
/data/shared-task/train/7027.wav,38438,is there a hotel restaurant
/data/shared-task/train/7030.wav,35878,room for six nights
/data/shared-task/train/7034.wav,61478,a single room please
/data/shared-task/train/7039.wav,43558,i need a ticket to london
/data/shared-task/train/7043.wav,62118,i would like a room for seven nights
/data/shared-task/train/7044.wav,51878,i would like a single room
/data/shared-task/train/7046.wav,39078,is there a market
/data/shared-task/train/7047.wav,56998,is there a grocery store
/data/shared-task/train/7048.wav,30758,the grocery store
/data/shared-task/train/7049.wav,42278,where is the grocery store
/data/shared-task/train/7052.wav,36518,i want some boots
/data/shared-task/train/7053.wav,48038,i want some boots
/data/shared-task/train/7054.wav,39078,i want blue boots
/data/shared-task/train/7055.wav,30758,blue boots
/data/shared-task/train/7057.wav,25638,forty four
/data/shared-task/train/7058.wav,43558,forty four
/data/shared-task/train/7059.wav,37798,i am a forty four
/data/shared-task/train/7063.wav,30118,so pen
/data/shared-task/train/7064.wav,31398,yellow trousers
/data/shared-task/train/7065.wav,42918,yellow pants
/data/shared-task/train/7068.wav,33958,how many is it
/data/shared-task/train/7069.wav,37158,how much does it cost
/data/shared-task/train/7070.wav,51878,this trousers are too expensive
/data/shared-task/train/7071.wav,59558,this trousers are too expensive
/data/shared-task/train/7072.wav,59558,i'd like a water without gas
/data/shared-task/train/7073.wav,48678,i would like a still water
/data/shared-task/train/7074.wav,37798,i'd like the steak
/data/shared-task/train/7075.wav,69158,i would like my steak blue
/data/shared-task/train/7077.wav,33958,i would like a lemonade
/data/shared-task/train/7078.wav,45478,i would like the steak
/data/shared-task/train/7079.wav,37798,steak well done
/data/shared-task/train/7080.wav,54438,i would like the steak well done
/data/shared-task/train/7083.wav,36518,i'd like the steak
/data/shared-task/train/7084.wav,36518,would like my steak rare
/data/shared-task/train/7085.wav,49958,yes i'd like the carrots
/data/shared-task/train/7087.wav,55718,i would like to pay by visa
/data/shared-task/train/7088.wav,74278,i want a room for four nights
/data/shared-task/train/7090.wav,300838,i would like no no no i i would like to i would like to buy by credit card
/data/shared-task/train/7091.wav,86438,i would like to buy by the credit card card
/data/shared-task/train/7094.wav,40998,my toilet is dirty
/data/shared-task/train/7095.wav,42918,no i don't have a reservation
/data/shared-task/train/7097.wav,34598,a double room please
/data/shared-task/train/7098.wav,48038,i want to buy with a post card
/data/shared-task/train/7099.wav,52518,i would like to pay with post card
/data/shared-task/train/7100.wav,39718,is there a hairdresser
/data/shared-task/train/7101.wav,37798,where is the hairdresser
/data/shared-task/train/7102.wav,58918,i want six tickets to london
/data/shared-task/train/7103.wav,58918,i would like to leave on sunday afternoon
/data/shared-task/train/7104.wav,33958,my name is james
/data/shared-task/train/7106.wav,28838,my name is brian
/data/shared-task/train/7107.wav,33318,i am from german
/data/shared-task/train/7109.wav,53158,i have two older sisters
/data/shared-task/train/7110.wav,47398,i have two older sisters
/data/shared-task/train/7111.wav,36518,i go for holidays
/data/shared-task/train/7112.wav,36518,i am going on holidays
/data/shared-task/train/7113.wav,39718,yes it's my passport
/data/shared-task/train/7116.wav,42278,i want to pay with visa
/data/shared-task/train/7117.wav,40998,i want one musical ticket
/data/shared-task/train/7120.wav,49958,i would like to sit in the fourth row
/data/shared-task/train/7121.wav,53158,i want tickets for the british museum
/data/shared-task/train/7123.wav,37158,i would like a lemonade
/data/shared-task/train/7124.wav,29478,i would like a steak
/data/shared-task/train/7128.wav,37158,can i have scotch broth
/data/shared-task/train/7130.wav,48678,i would like the dessert card
/data/shared-task/train/7131.wav,33318,the dessert menu
/data/shared-task/train/7132.wav,39078,i would like the chocolate ice cream
/data/shared-task/train/7134.wav,48038,i would like to pay with visa
/data/shared-task/train/7135.wav,46758,where is the national gallery
/data/shared-task/train/7137.wav,36518,which bus goes there
/data/shared-task/train/7138.wav,62118,i would like a room for seven nights
/data/shared-task/train/7139.wav,47398,i would like a twin
/data/shared-task/train/7140.wav,55718,i would like to pay with post card
/data/shared-task/train/7141.wav,48038,i would like to pay by post card
/data/shared-task/train/7142.wav,72998,i would like to pay with swiss swiss francs
/data/shared-task/train/7144.wav,41638,where is the hotel restaurant
/data/shared-task/train/7146.wav,49958,i want a room for two nights
/data/shared-task/train/7147.wav,78118,i want a room for two nights
/data/shared-task/train/7149.wav,56998,i would like a double room
/data/shared-task/train/7150.wav,57638,i would like a double room
/data/shared-task/train/7151.wav,63398,i would like pay with visa
/data/shared-task/train/7152.wav,58278,is there a swimming pool
/data/shared-task/train/7154.wav,55078,where is the swimming pool
/data/shared-task/train/7158.wav,53158,i would a room for two nights
/data/shared-task/train/7159.wav,84518,i'd like two tickets to london
/data/shared-task/train/7160.wav,124198,i'd like ah at friday afternoon
/data/shared-task/train/7161.wav,66598,i would like to leave on friday afternoon
/data/shared-task/train/7163.wav,47398,my name is thomas
/data/shared-task/train/7164.wav,63398,i am from ireland
/data/shared-task/train/7165.wav,42278,i am fine
/data/shared-task/train/7167.wav,62118,i would like sandals
/data/shared-task/train/7168.wav,64038,i would like brown sandals
/data/shared-task/train/7169.wav,33318,thirty six
/data/shared-task/train/7170.wav,49318,thirty six
/data/shared-task/train/7172.wav,71078,i would like i would like a sweatshirt
/data/shared-task/train/7174.wav,65958,i am a
/data/shared-task/train/7175.wav,33318,i am a small
/data/shared-task/train/7176.wav,42918,how much is it
/data/shared-task/train/7177.wav,80678,the sweatshirt is too expensive
/data/shared-task/train/7179.wav,43558,i haven't got a reservation
/data/shared-task/train/7181.wav,60838,a dorm for six nights
/data/shared-task/train/7182.wav,37798,a room for six nights
/data/shared-task/train/7183.wav,42278,i want a room for six nights
/data/shared-task/train/7186.wav,44198,no i haven't got a reservation
/data/shared-task/train/7187.wav,71718,i would like a room for one week
/data/shared-task/train/7188.wav,23078,do would like a suite
/data/shared-task/train/7189.wav,53158,i would like with mastercard
/data/shared-task/train/7191.wav,55078,i would pay with swiss francs
/data/shared-task/train/7192.wav,39078,can i pay with swiss francs
/data/shared-task/train/7194.wav,39718,is there a hairdresser
/data/shared-task/train/7195.wav,37798,where is the hairdresser
/data/shared-task/train/7196.wav,49318,i want a room for five nights
/data/shared-task/train/7197.wav,21798,i want a suite
/data/shared-task/train/7198.wav,71718,i want pay with credit card
/data/shared-task/train/7199.wav,47398,they are a hairdresser
/data/shared-task/train/7202.wav,35238,i'm from
/data/shared-task/train/7203.wav,71078,the capital from from is rome
/data/shared-task/train/7205.wav,40998,i go to the hollywood
/data/shared-task/train/7208.wav,40998,this is my pass
/data/shared-task/train/7210.wav,38438,my name is maddalena
/data/shared-task/train/7216.wav,76198,the capital from portugal is
/data/shared-task/train/7217.wav,57638,i have got three young brothers
/data/shared-task/train/7218.wav,89638,i have four young brothers
/data/shared-task/train/7219.wav,51878,i go to the holiday
/data/shared-task/train/7221.wav,40358,i'm going on holiday
/data/shared-task/train/7225.wav,49958,i want four musical tickets
/data/shared-task/train/7228.wav,87718,i want four tickets for king of the lion
/data/shared-task/train/7229.wav,88998,i would like in the seventh sitting
/data/shared-task/train/7230.wav,56998,i would like to sit in the seven row
/data/shared-task/train/7231.wav,109478,i would like tickets for the science museum
/data/shared-task/train/7232.wav,37158,i want three tickets
/data/shared-task/train/7233.wav,78118,i want the tickets for one musical
/data/shared-task/train/7238.wav,52518,i would sit in the ten row
/data/shared-task/train/7239.wav,101158,i would like to sit in the ten row
/data/shared-task/train/7240.wav,40998,i haven't got a reservation
/data/shared-task/train/7241.wav,63398,i haven't got a reservation
/data/shared-task/train/7242.wav,47398,a room for four nights
/data/shared-task/train/7243.wav,31398,single room
/data/shared-task/train/7245.wav,39078,a single room please
/data/shared-task/train/7247.wav,38438,is there a fitness room
/data/shared-task/train/7249.wav,56998,no i haven't got a reservation
/data/shared-task/train/7250.wav,43558,no i don't have a reservation
/data/shared-task/train/7251.wav,34598,a room for four nights
/data/shared-task/train/7252.wav,57638,a double room please
/data/shared-task/train/7253.wav,30758,i would like a double room
/data/shared-task/train/7255.wav,49958,i would like to pay with mastercard
/data/shared-task/train/7256.wav,42278,is there a swimming pool
/data/shared-task/train/7257.wav,39718,where is the the swimming pool
/data/shared-task/train/7259.wav,58278,can you give me a hairdryer
/data/shared-task/train/7261.wav,56358,i don't have a reservation
/data/shared-task/train/7262.wav,40358,i haven't got a reservation
/data/shared-task/train/7263.wav,46758,no i don't have a reservation
/data/shared-task/train/7264.wav,185638,no i don't have no i do not have a reservation
/data/shared-task/train/7266.wav,35238,a room for one week
/data/shared-task/train/7267.wav,24358,a suite
/data/shared-task/train/7270.wav,72358,i want to pay with credit card
/data/shared-task/train/7271.wav,55078,can i pay with by credit card
/data/shared-task/train/7272.wav,56998,i would like to pay pay with euros
/data/shared-task/train/7273.wav,30758,do you have a lift
/data/shared-task/train/7274.wav,33958,where is the lift
/data/shared-task/train/7275.wav,44198,bathroom is dirty
/data/shared-task/train/7276.wav,62118,in the room isn't got a hairdryer
/data/shared-task/train/7277.wav,80038,i could not find any hairdryer
/data/shared-task/train/7279.wav,40358,no i do not have a reservation
/data/shared-task/train/7280.wav,42918,no i do not have a reservation
/data/shared-task/train/7281.wav,29478,a room for one week
/data/shared-task/train/7282.wav,50598,a double room
/data/shared-task/train/7283.wav,30118,a twin room please
/data/shared-task/train/7284.wav,42918,i want to pay with post card
/data/shared-task/train/7286.wav,46758,i would like to pay by post card
/data/shared-task/train/7287.wav,40998,is there a swimming pool
/data/shared-task/train/7291.wav,83878,uh in the room is haven't got a hairdryers
/data/shared-task/train/7292.wav,54438,where can i buy a hairdryer
/data/shared-task/train/7293.wav,46758,a room for one week
/data/shared-task/train/7294.wav,33318,junior suite
/data/shared-task/train/7295.wav,51878,i'd like to pay with credit card
/data/shared-task/train/7296.wav,42278,is there a hotel restaurant
/data/shared-task/train/7297.wav,60838,where is the hotel restaurant
/data/shared-task/train/7298.wav,49958,a room for for five nights
/data/shared-task/train/7300.wav,50598,i'd like to pay with visa
/data/shared-task/train/7301.wav,49958,i'd like to pay with swiss francs
/data/shared-task/train/7302.wav,48038,i'd like to pay with swiss francs
/data/shared-task/train/7304.wav,43558,a room for four five nights
/data/shared-task/train/7305.wav,36518,a twin
/data/shared-task/train/7306.wav,80038,i would like a room for seven nights
/data/shared-task/train/7307.wav,51238,junior suite
/data/shared-task/train/7308.wav,29478,junior suite
/data/shared-task/train/7309.wav,48038,i want junior suite
/data/shared-task/train/7312.wav,82598,i would like a room for seven nights
/data/shared-task/train/7313.wav,40358,i'd like a single room
/data/shared-task/train/7316.wav,19238,i would
/data/shared-task/train/7317.wav,117158,i would like a room for for five five nights
/data/shared-task/train/7319.wav,58918,i would like to pay by post card
/data/shared-task/train/7321.wav,39078,can i pay with euros
/data/shared-task/train/7322.wav,48038,is there a fitness studio
/data/shared-task/train/7324.wav,78758,the toilet are
/data/shared-task/train/7325.wav,35238,the toilet's dirty
/data/shared-task/train/7326.wav,40358,the toilet is dirty
/data/shared-task/train/7328.wav,56998,can you give me a hairdryer
/data/shared-task/train/7329.wav,86438,where can i buy a hairdryer
/data/shared-task/train/7330.wav,72998,can i have two tickets to london
/data/shared-task/train/7331.wav,49958,i want to leave at eight o'clock tomorrow
/data/shared-task/train/7333.wav,33958,my name is andrew
/data/shared-task/train/7334.wav,33958,i am from america
/data/shared-task/train/7335.wav,32038,i'm john
/data/shared-task/train/7336.wav,32678,my name is john
/data/shared-task/train/7337.wav,32038,i'm from england
/data/shared-task/train/7338.wav,49958,i am from england
/data/shared-task/train/7339.wav,26278,i am from england
/data/shared-task/train/7340.wav,64038,can i have a ticket to westminster
/data/shared-task/train/7341.wav,58278,i want to pay with visa
/data/shared-task/train/7342.wav,49958,can i pay pay with visa
/data/shared-task/train/7343.wav,95398,i want to pay with swiss francs
/data/shared-task/train/7344.wav,40358,can i pay with swiss francs
/data/shared-task/train/7345.wav,50598,no i do not have a reservation
/data/shared-task/train/7346.wav,55718,i'd like a room for four nights
/data/shared-task/train/7347.wav,32038,i'd like a single room
/data/shared-task/train/7350.wav,42918,is there a hotel bar
/data/shared-task/train/7351.wav,36518,where is the hotel bar
/data/shared-task/train/7352.wav,29478,i am good
/data/shared-task/train/7353.wav,45478,i'd like boots
/data/shared-task/train/7354.wav,37798,i would like some boots
/data/shared-task/train/7355.wav,80038,i would like some boots
/data/shared-task/train/7358.wav,35238,thirty eight
/data/shared-task/train/7361.wav,50598,i would like a brown sweatshirt
/data/shared-task/train/7362.wav,28198,grand
/data/shared-task/train/7363.wav,35238,i'm a large
/data/shared-task/train/7364.wav,51238,how much is this
/data/shared-task/train/7365.wav,54438,this t-shirt is too expensive
/data/shared-task/train/7366.wav,49958,i would like a tea
/data/shared-task/train/7367.wav,46118,i would like the steak
/data/shared-task/train/7368.wav,37798,i want the steak
/data/shared-task/train/7369.wav,39078,i want my steak blue
/data/shared-task/train/7370.wav,49958,i want a goulash soup
/data/shared-task/train/7372.wav,28838,the dessert menu
/data/shared-task/train/7373.wav,45478,i want the cake
/data/shared-task/train/7374.wav,42278,i want the bill
/data/shared-task/train/7375.wav,46758,i want to pay with visa
/data/shared-task/train/7377.wav,51238,i want three tickets to london
/data/shared-task/train/7379.wav,51878,i would like three tickets to london
/data/shared-task/train/7381.wav,39078,my name is
/data/shared-task/train/7382.wav,31398,i am
/data/shared-task/train/7384.wav,38438,i'm from france
/data/shared-task/train/7385.wav,37798,i am from france
/data/shared-task/train/7386.wav,36518,my name is patrick
/data/shared-task/train/7387.wav,33318,i am from france
/data/shared-task/train/7388.wav,68518,the capital from france is paris
/data/shared-task/train/7390.wav,44838,i have one older brother
/data/shared-task/train/7391.wav,42918,i go to the holidays
/data/shared-task/train/7392.wav,47398,i am going on holidays
/data/shared-task/train/7393.wav,50598,yes this is my passport
/data/shared-task/train/7394.wav,58278,i want a ticket to westminister
/data/shared-task/train/7396.wav,76838,i want three tickets to a musical
/data/shared-task/train/7397.wav,54438,i would like to buy three musical tickets
/data/shared-task/train/7400.wav,97318,i want three tickets to musical to
/data/shared-task/train/7401.wav,51878,three tickets to starlight express
/data/shared-task/train/7403.wav,82598,i want three tickets for starlight express
/data/shared-task/train/7404.wav,37798,i would like to sit in the middle
/data/shared-task/train/7406.wav,39718,i want four tickets
/data/shared-task/train/7407.wav,54438,i want a still water
/data/shared-task/train/7408.wav,45478,i would like the sunday roast
/data/shared-task/train/7410.wav,39718,i would like some beans
/data/shared-task/train/7411.wav,45478,this is not what i ordered
/data/shared-task/train/7412.wav,69158,this is not what i ordered
/data/shared-task/train/7413.wav,49958,i want the dessert card
/data/shared-task/train/7415.wav,56998,the dessert menu please
/data/shared-task/train/7419.wav,58278,i want to pay with credit card
/data/shared-task/train/7420.wav,51878,i would like to pay by post card
/data/shared-task/train/7422.wav,61478,i would like a room for six nights
/data/shared-task/train/7424.wav,73638,i would like to pay with visa
/data/shared-task/train/7426.wav,86438,i want a room for one one week
/data/shared-task/train/7427.wav,47398,a double room
/data/shared-task/train/7428.wav,63398,i want to pay with mastercard
/data/shared-task/train/7430.wav,56358,i want to pay with credit card
/data/shared-task/train/7431.wav,43558,is there a swimming pool
/data/shared-task/train/7432.wav,43558,where is the swimming pool
/data/shared-task/train/7433.wav,45478,my toilet is dirty
/data/shared-task/train/7434.wav,69798,in the room it hasn't got a shampoo
/data/shared-task/train/7435.wav,81958,in the room there's no shampoo
/data/shared-task/train/7436.wav,65318,in the room there is no shampoo
/data/shared-task/train/7437.wav,55078,no i do not have a reservation
/data/shared-task/train/7438.wav,53158,i want a room for two nights
/data/shared-task/train/7439.wav,37798,junior suite
/data/shared-task/train/7440.wav,52518,i want to pay with post card
/data/shared-task/train/7441.wav,61478,i want to pay with swiss francs
/data/shared-task/train/7442.wav,62758,i would like to pay with swiss francs
/data/shared-task/train/7444.wav,51238,is there a greengrocer
/data/shared-task/train/7446.wav,46758,i want a room for two nights
/data/shared-task/train/7447.wav,63398,can i have a room for two nights
/data/shared-task/train/7450.wav,38438,i want suite
/data/shared-task/train/7451.wav,54438,i want to pay with post card
/data/shared-task/train/7452.wav,51878,i want to pay with euros
/data/shared-task/train/7453.wav,49318,is there a hotel restaurant
/data/shared-task/train/7454.wav,47398,where is the hotel restaurant
/data/shared-task/train/7455.wav,59558,no i do not have a reservation
/data/shared-task/train/7456.wav,50598,i want a room for three nights
/data/shared-task/train/7457.wav,35878,a double room
/data/shared-task/train/7458.wav,41638,can i have a double room
/data/shared-task/train/7460.wav,48678,is there a fitness studio
/data/shared-task/train/7461.wav,54438,no i do not have a reservation
/data/shared-task/train/7463.wav,32038,junior suite
/data/shared-task/train/7464.wav,37798,a junior suite
/data/shared-task/train/7466.wav,53158,i want to pay with post card
/data/shared-task/train/7467.wav,51238,is there a greengrocer
/data/shared-task/train/7468.wav,45478,is there a greengrocer
/data/shared-task/train/7469.wav,45478,is there a greengrocer
/data/shared-task/train/7470.wav,48038,no i do not have a reservation
/data/shared-task/train/7472.wav,51878,i want a room for one week
/data/shared-task/train/7473.wav,62758,can i have two tickets to london
/data/shared-task/train/7474.wav,41638,i want five tickets to
/data/shared-task/train/7475.wav,62758,i want five tickets to london
/data/shared-task/train/7478.wav,37158,my name is paul
/data/shared-task/train/7479.wav,35878,my name is paul
/data/shared-task/train/7480.wav,81318,my name is paul
/data/shared-task/train/7481.wav,38438,i'm from america
/data/shared-task/train/7483.wav,99238,i would like to leave at thursday evening
/data/shared-task/train/7485.wav,39718,my name is nick
/data/shared-task/train/7486.wav,90918,my name is nick
/data/shared-task/train/7487.wav,42918,i am from spain
/data/shared-task/train/7488.wav,62118,i would like six tickets to london
/data/shared-task/train/7489.wav,93478,i would like to leave at eighteen o'clock tomorrow
/data/shared-task/train/7490.wav,87718,my name is barbara
/data/shared-task/train/7491.wav,85158,i am from ireland
/data/shared-task/train/7492.wav,56358,i would like two tickets to london
/data/shared-task/train/7493.wav,71078,i would like to leave on sunday
/data/shared-task/train/7494.wav,41638,my name is michelle
/data/shared-task/train/7495.wav,80038,i am from france
/data/shared-task/train/7496.wav,66598,i would like five tickets to london
/data/shared-task/train/7498.wav,60838,i want to leave at fifteen o'clock tomorrow
/data/shared-task/train/7499.wav,66598,i want to leave at fifteen o'clock tomorrow
/data/shared-task/train/7500.wav,37798,my name is silvia
/data/shared-task/train/7502.wav,62758,i would like four tickets to london
/data/shared-task/train/7503.wav,77478,i would like four tickets to london
/data/shared-task/train/7506.wav,87718,i want to leave at seventeen o'clock tomorrow
/data/shared-task/train/7507.wav,68518,my name is patrick
/data/shared-task/train/7508.wav,67238,i am from ireland
/data/shared-task/train/7509.wav,55718,i would like a ticket to london
/data/shared-task/train/7511.wav,41638,how much is this
/data/shared-task/train/7513.wav,51878,it's a cheap ticket
/data/shared-task/train/7516.wav,57638,my name is nick
/data/shared-task/train/7517.wav,35238,my name is nick
/data/shared-task/train/7518.wav,81318,my name is nick
/data/shared-task/train/7519.wav,79398,i am from italy
/data/shared-task/train/7522.wav,67238,i would like two tickets to london
/data/shared-task/train/7523.wav,58278,i want to leave on sunday morning
/data/shared-task/train/7524.wav,41638,my name is barbara
/data/shared-task/train/7525.wav,48678,i am from england
/data/shared-task/train/7527.wav,32678,i am from france
/data/shared-task/train/7528.wav,50598,france is not in africa
/data/shared-task/train/7530.wav,31398,that's okay
/data/shared-task/train/7531.wav,59558,the capital from france is paris
/data/shared-task/train/7532.wav,49318,i have two younger sisters
/data/shared-task/train/7534.wav,38438,i am going on holidays
/data/shared-task/train/7535.wav,33958,that's my passport
/data/shared-task/train/7537.wav,44838,yes it is my passport
/data/shared-task/train/7539.wav,35878,i'm from switzerland
/data/shared-task/train/7540.wav,56998,i am from switzerland
/data/shared-task/train/7541.wav,65318,the capital from switzerland is bern
/data/shared-task/train/7542.wav,57638,i have four older brothers
/data/shared-task/train/7543.wav,90278,i have four photo i have four old brothers
/data/shared-task/train/7544.wav,67238,i have four older brothers
/data/shared-task/train/7545.wav,49318,i going on holidays
/data/shared-task/train/7546.wav,46758,yes this is my passport
/data/shared-task/train/7547.wav,43558,my name is paolo
/data/shared-task/train/7549.wav,35238,my name is patrick
/data/shared-task/train/7550.wav,49958,i am from america
/data/shared-task/train/7551.wav,37158,my name is maddalena
/data/shared-task/train/7552.wav,35878,i am from portugal
/data/shared-task/train/7554.wav,57638,i have two older brothers
/data/shared-task/train/7555.wav,37158,i'm going on holidays
/data/shared-task/train/7556.wav,49318,yes this is my passport
/data/shared-task/train/7557.wav,36518,my name is andrew
/data/shared-task/train/7558.wav,43558,i am from australia
/data/shared-task/train/7559.wav,40358,my name is brian
/data/shared-task/train/7560.wav,42278,i am from england
/data/shared-task/train/7562.wav,40358,i am from italy
/data/shared-task/train/7563.wav,59558,the capital from italy is rome
/data/shared-task/train/7566.wav,67238,can i pay by mastercard
/data/shared-task/train/7567.wav,33318,is there a gym
/data/shared-task/train/7568.wav,37158,is there a gym
/data/shared-task/train/7569.wav,72998,no i do not have a reservation
/data/shared-task/train/7570.wav,53158,i want a room for two nights
/data/shared-task/train/7571.wav,36518,a twin room please
/data/shared-task/train/7573.wav,50598,i want a room for six nights
/data/shared-task/train/7574.wav,46118,i would like a double room
/data/shared-task/train/7576.wav,33318,do you have a lift
/data/shared-task/train/7577.wav,31398,where is the lift
/data/shared-task/train/7578.wav,45478,i would like an orange juice
/data/shared-task/train/7579.wav,35878,i want a steak
/data/shared-task/train/7580.wav,30758,i want a steak
/data/shared-task/train/7581.wav,40358,i would like my steak well done
/data/shared-task/train/7582.wav,35238,i would like some peas
/data/shared-task/train/7584.wav,37158,i would like the scones
/data/shared-task/train/7586.wav,39078,i would like the check
/data/shared-task/train/7587.wav,50598,i would like to pay by post card
/data/shared-task/train/7588.wav,32678,i would like a still water
/data/shared-task/train/7589.wav,33958,i want the steak
/data/shared-task/train/7591.wav,40998,i would like the soap of the day
/data/shared-task/train/7593.wav,35878,i would like the soup of the day
/data/shared-task/train/7594.wav,42278,this is not what i ordered
/data/shared-task/train/7596.wav,40358,the dessert menu please
/data/shared-task/train/7597.wav,50598,i would like the chocolate ice cream
/data/shared-task/train/7598.wav,35238,i would like the check
/data/shared-task/train/7599.wav,70438,i would i would like to pay by post card
/data/shared-task/train/7601.wav,46758,i am looking for the national gallery
/data/shared-task/train/7603.wav,34598,where is the london eye
/data/shared-task/train/7605.wav,44838,the tower is near tower bridge
/data/shared-task/train/7606.wav,25638,i'm good
/data/shared-task/train/7607.wav,25638,i'm good
/data/shared-task/train/7608.wav,38438,i am looking for sandals
/data/shared-task/train/7610.wav,33318,i am a forty
/data/shared-task/train/7613.wav,33318,brown jeans please
/data/shared-task/train/7615.wav,36518,how much does it cost
/data/shared-task/train/7617.wav,57638,i would like to buy four musical tickets
/data/shared-task/train/7619.wav,49958,i want four tickets for starlight express
/data/shared-task/train/7620.wav,39078,i want to sit in the eight row
/data/shared-task/train/7623.wav,62758,can't you give me a ticket to westminster train station
/data/shared-task/train/7624.wav,34598,can i pay with visa
/data/shared-task/train/7625.wav,34598,can i pay with visa
/data/shared-task/train/7626.wav,44198,can i pay with pounds
/data/shared-task/train/7628.wav,29478,my name is maddalena
/data/shared-task/train/7629.wav,38438,i am from portugal
/data/shared-task/train/7630.wav,35238,the capital of portugal is
/data/shared-task/train/7631.wav,33318,i have two brothers
/data/shared-task/train/7632.wav,39718,i am going on holidays
/data/shared-task/train/7634.wav,40998,i want a room for seven nights
/data/shared-task/train/7636.wav,41638,can i pay by credit cards
/data/shared-task/train/7637.wav,32038,is there a grocery store
/data/shared-task/train/7638.wav,32038,i would like a tea
/data/shared-task/train/7639.wav,30118,i would like a tea
/data/shared-task/train/7640.wav,31398,i want the steak
/data/shared-task/train/7641.wav,41638,i would like my steak blue
/data/shared-task/train/7642.wav,41638,can i have mashed potato
/data/shared-task/train/7643.wav,37158,i don't have a reservation
/data/shared-task/train/7645.wav,47398,i don't have a reservation
/data/shared-task/train/7646.wav,37158,i have no reservation
/data/shared-task/train/7647.wav,58918,i have no reservation
/data/shared-task/train/7648.wav,52518,you can't use help at the silver level
/data/shared-task/train/7649.wav,57638,i don't have a reservation
/data/shared-task/train/7651.wav,29478,i would like a cheese
/data/shared-task/train/7652.wav,31398,i would like a tea
/data/shared-task/train/7654.wav,30758,i want the steak
/data/shared-task/train/7656.wav,31398,i would like some chips
/data/shared-task/train/7657.wav,36518,this is not what i ordered
/data/shared-task/train/7658.wav,39078,the dessert menu please
/data/shared-task/train/7659.wav,36518,the dessert menu please
/data/shared-task/train/7661.wav,31398,i would like a coffee
/data/shared-task/train/7662.wav,37158,i would like a hamburger
/data/shared-task/train/7663.wav,42918,i would like my hamburger well done
/data/shared-task/train/7665.wav,41638,a baked potato please
/data/shared-task/train/7667.wav,37798,the dessert menu please
/data/shared-task/train/7668.wav,46118,i would like the rhubarb pie
/data/shared-task/train/7670.wav,42918,i would like the rhubarb pie
/data/shared-task/train/7671.wav,30118,i would like the check
/data/shared-task/train/7672.wav,46758,can i pay with master card
/data/shared-task/train/7674.wav,32038,i want the steak
/data/shared-task/train/7675.wav,46118,i want my steak with sone
/data/shared-task/train/7676.wav,39718,i want my steak well done
/data/shared-task/train/7678.wav,43558,i want some garlic bread
/data/shared-task/train/7680.wav,40998,this is not what i ordered
/data/shared-task/train/7682.wav,39718,i want the chocolate ice cream
/data/shared-task/train/7684.wav,32038,i would like the check
/data/shared-task/train/7688.wav,30758,i want a fanta
/data/shared-task/train/7689.wav,39718,i would like a hamburger
